,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
1123,2016,6572.9762342062,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1124,2017,7155.4431870997,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1125,2018,7768.0802175204,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1126,2019,8381.2393196343,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1127,2020,8650.6537486828,NY.GDP.PCAP.PP.CD,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
1128,2015,5954.4007836321,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1129,2016,6305.3918030155,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1130,2017,6401.7408913507,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1131,2018,6469.9090981432,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1132,2019,6509.5683354833,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1133,2020,5690.287567216,NY.GDP.PCAP.PP.CD,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
1134,2015,3430.400287069,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1135,2016,3404.6739901305,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1136,2017,3485.0217802458,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1137,2018,3606.0936228475,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1138,2019,3617.2130555708,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1139,2020,3449.609352535,NY.GDP.PCAP.PP.CD,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
1140,2015,2679.5076148374,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1141,2016,2806.4690320362,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1142,2017,3274.6111982423,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1143,2018,3421.8981732382,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1144,2019,3155.695424032,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
1145,2020,2895.4156710083,NY.GDP.PCAP.PP.CD,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
